SongID,Lyrics
s3080,"





圣诞节 剩下单人的剩单节

过条街 最好又给我下起雪

这么衰 这么刚好 这么狼狈

要不要拍成MV干脆

淡淡忧伤还是最美

剧情是你在写 有点无解 我们之间

踏着雪 不知不觉走了很远

绕着圈 我叛逆点起一根烟

一整天 我旋律哼了一千遍

千遍一律我不醉不归

没有你的冬天

我会一直唱着唱着

直到你出现

为你封麦 只唱你爱

Goodbye Don't Cry 哭个痛快

曲终人散 你也走散

我承认我是爱情里的废柴

你的离开 喊得太快

我的依赖 还在耍赖

眼泪打转 转不回来

你的笑容灿烂

踏着雪 不知不觉走了很远

绕着圈 我叛逆点起一根烟

一整天 我旋律哼了一千遍

千遍一律我不醉不归

没有你的冬天

我会一直唱着唱着

直到你出现

为你封麦 只唱你爱

Goodbye Don't Cry 哭个痛快

曲终人散 你也走散

我承认我是爱情里的废柴

你的离开 喊得太快

我的依赖 还在耍赖

眼泪打转 转不回来

你的笑容灿烂

为你封麦 只唱你爱

Goodbye Don't Cry 哭个痛快

曲终人散 你也走散

我承认我是爱情里的废柴

你的离开 喊得太快

我的依赖 还在耍赖

眼泪打转 转不回来

你的笑容灿烂

"
s3081,"





藤蔓植物 爬满了伯爵的坟墓

古堡里一片荒芜 长满杂草的泥土

不会骑扫把的胖女巫

用拉丁文念咒语啦啦呜

她养的黑猫笑起来像哭

啦啦啦呜 用水晶球替人占卜

她说下午三点阳光射进教堂的角度

能知道你前世是狼人还是蝙蝠

古堡主人威廉二世满脸的落腮胡

习惯 在吸完血后开始打呼

管家是一只会说法语举止优雅的猪

吸血前会念约翰福音做为弥补

拥有一双蓝色眼睛的凯萨琳公主

专吃 有AB血型的公老鼠

恍恍惚惚 是谁的脚步

银制茶壶 装蟑螂蜘蛛

辛辛苦苦 全家怕日出

白色蜡烛 温暖了空屋

藤蔓植物 爬满了伯爵的坟墓

古堡里一片荒芜 长满杂草的泥土

不会骑扫把的胖女巫

用拉丁文念咒语啦啦呜

她养的黑猫笑起来像哭

啦啦啦呜 用水晶球替人占卜

她说下午三点阳光射进教堂的角度

能知道你前世是狼人还是蝙蝠

古堡主人威廉二世满脸的落腮胡

习惯 在吸完血后开始打呼

管家是一只会说法语举止优雅的猪

吸血前会念约翰福音做为弥补

拥有一双蓝色眼睛的凯萨琳公主

专吃 有AB血型的公老鼠

恍恍惚惚 是谁的脚步

银制茶壶 装蟑螂蜘蛛

辛辛苦苦 全家怕日出

白色蜡烛 温暖了空屋

你说你说分数怎么停留

一直在停留谁让它停留的

为什么我女朋友场外加油

你却还让我出糗

你说你说分数怎么停留

一直在停留谁让它停留的

为什么我女朋友场外加油

你却还让我出糗

"
s3082,"






旌旗如虹山堆叠如峰

这军队蜿蜒如龙杀气如风

血色如酒红

将军我傲气如冲神色悍如凶

黄金甲如忠

铁骑剽悍我行如轰轰

景色如冬

萧瑟如枫

攻势如弓

魂断犹如梦中

一静一动如松

千年不变

如空如空如空

血染盔甲我挥泪杀

满城菊花谁的天下

宫廷之上狼烟风沙

生死不过一刀的疤

仇恨绵延如火愁入眉头如锁

情感漂泊漂泊漂泊一世如我

今生繁华如昨兵戎相见如破

千军万马万马

万马奔腾那骨肉相残如错

陈年战事如酒成败转眼如秋

遍地烽火烽火烽火回忆如锈

那烽火回忆如锈

吼吼吼吼

那杀戮过重如否

吼吼吼吼

那烽火回忆如锈

吼吼吼吼

皇室血脉如断流

血染盔甲我挥泪杀

满城菊花谁的天下

宫廷之上狼烟风沙

生死不过一刀的疤

盔甲我挥泪杀

满城菊花谁的天下

宫廷之上狼烟风沙

生死不过一刀的疤

血染盔甲我挥泪杀

横刀立马看谁倒下

爱恨对话历史留下

谁在乱箭之中潇洒

"
s3083,"





难过是因为闷了很久

是因为想了太多

是心理起了作用

你说苦笑常常陪着你

在一起有点勉强

该不该现在休了我

不想太多

我想一定是我

听错弄错搞错

拜托我想是你的

脑袋有问题

随便说说

其实我早已经猜透

看透不想多说

只是我怕眼泪撑不住

不懂你的黑色幽默

想通却又再考倒我

说散你想很久了吧

我不想拆穿你

当作是你开的玩笑

想通却又再考倒我

说散你想很久了吧

败给你的黑色幽默

不想太多

我想一定是我

听错弄错搞错

拜托我想是你的

脑袋有问题

随便说

已经猜透看透

不想多说

怕眼泪撑不住

不懂你的黑色幽默

想通却又再考倒我

说散你想很久了吧

我不想拆穿你

当作是你开的玩笑

想通却又再考倒我

说散你想很久了吧

败给你的黑色幽默

说散你想很久了吧

我的认真败给黑色幽默

"
s3084,"






没有了联络 后来的生活

我都是听别人说

说你怎么了 说你怎么过

放不下的人是我

人多的时候 就待在角落

就怕别人问起我

你们怎么了 你低着头

护着我连抱怨都没有

电话开始躲 从不对我说

不习惯一个人生活

离开我以后 要我好好过

怕打扰想自由的我

都这个时候 你还在意着

别人是怎么怎么看我的

拼命解释着

不是我的错 是你要走

眼看着你难过

挽留的话却没有说

你会微笑放手

说好不哭让我走


电话开始躲 从不对我说

不习惯一个人生活

离开我以后 要我好好过

怕打扰想自由的我

都这个时候 你还在意着

别人是怎么怎么看我的

拼命解释着

不是我的错 是你要走


眼看着你难过

挽留的话却没有说

你会微笑放手

说好不哭让我走


你什么都没有

却还为我的梦加油


心疼过了多久


过了多久


还在找理由等我

"
s3085,"





呜啦啦啦火车笛 随着奔腾的马蹄

小妹妹吹着口琴 夕阳下美了剪影

我用子弹写日记 介绍完了风景

接下来换介绍我自己

我虽然是个牛仔 在酒吧只点牛奶

为什么不喝啤酒 因为啤酒伤身体

很多人不长眼睛 嚣张都靠武器

赤手空拳就缩成蚂蚁

嘻哈

不用麻烦了 不用麻烦了

不用麻烦 不用麻烦了

不用麻烦了

你们一起上 我在赶时间

每天决斗观众都累了 英雄也累了

不用麻烦了 不用麻烦了

副歌不长你们有几个 一起上好了

正义呼唤我 美女需要我

牛仔很忙的

心爱ㄟ 妳走去叨位

我那ㄟ拢没看到妳

我啦啦啦骑毛驴 因为马跨不上去

洗澡都洗泡泡浴 因为可以玩玩具

我有颗善良的心 都只穿假牛皮

喔跌倒时尽量不压草皮

枪口它没长眼睛 我曾经答应上帝

除非是万不得已 我尽量射橡皮筋

老板先来杯奶昔 要逃命前请你

顺便喂喂我那只小毛驴

嘻哈

不用麻烦了 不用麻烦了

不用麻烦 不用麻烦了

不用麻烦了

你们一起上 我在赶时间

每天决斗观众都累了 英雄也累了

不用麻烦了 不用麻烦了

副歌不长你们有几个 一起上好了

正义呼唤我 美女需要我

牛仔很忙的

嘻哈

不用麻烦了 不用麻烦了

不用麻烦 不用麻烦了

不用麻烦了

你们一起上 我在赶时间

每天决斗观众都累了 英雄也累了

不用麻烦了 不用麻烦了

副歌不长你们有几个

一起上好了

正义呼唤我 美女需要我

牛仔很忙的

嘻哈

"
s3086,"





我的生活像

拍了一出戏

有超多导演跟编剧

只说了台词一句

而他们配了八百个语气

操控着我的情绪

那根本不是我的口气

想让观众看好戏

最后的目的

还不是在促进收视率

我不知道

我有没有勇气

拆下他们的面具

我只知道

好像认真的男人最美丽

会不会一直演下去

到他们满意

啦啦啦 啦啦啦啦 啦啦 啦啦啦啦啦

Oh oh

我不可能再回头

啦啦 啦啦啦啦 啦啦 啦啦啦啦啦

Oh oh

我只能一直往前走

我在回家路上

看到路标指着演艺圈

如果选择往前走

我就必须强壮

走着走着 莫名其妙

冲出来好几只狗

我心想我什么时候

认养这么多只狗

他们咬着苹果

手里拿着长镜头

好像要对着我诉说什么阴谋

会说话的狗

他说他是为了狗周刊

看能不能拍我

多换几根骨头

如果伤害我是你的天性

那怜悯是我的座右铭

狗 狗 狗 狗

需要我照亮你回家的路

那我会送你们手电筒

狗 狗 狗 狗

我告诉他们

八卦是会过去的

新闻是一时的

生活是永久的

音乐是会留下来的

我帮他们写了歌

因为我没写过

保育动物之类的歌

我始终还是我

谁都改变不了我

虽然我知道很多弓箭手

想射下往上爬的我

当我到了山顶上头

谁都伤不了我

这些弓箭手

辛苦了你们提笔的手

我还是会把你们当朋友

因为我知道

这是你们大家的工作

加油 咬着苹果的狗

虽然不是我的对手

还是可以成为我的狗

啦啦啦 啦啦啦啦 啦啦 啦啦啦啦啦

Oh oh 我不可能再回头

啦啦 啦啦啦啦 啦啦 啦啦啦啦啦

Oh oh 我只能一直往前走


?

? ?? ???? ??? ?? (??)

?? ?? ?? ?? ????

?? ???? （??）

? ?? ??? ??

?? ??? ????

??(??)

?? ???? ?? privacy???

???? ?? family ??? ??

???? ????? ?

? ??? ??? ?? ?? ?


啦啦啦 啦啦啦啦 啦啦 啦啦啦啦啦

Oh oh 我不可能再回头

啦啦 啦啦啦啦 啦啦 啦啦啦啦啦

Oh oh 我只能一直往前走

深怕没有了新闻

才学会开车 来跟踪别人

Oh oh 为了什么

Oh oh 为了骨头

偷窥别人的生活

自以为侦探 看太多柯南

Oh oh 拍了什么

Oh oh 什么都没有

"
s3087,"




该不该搁下重重的壳

寻找到底哪里有蓝天

随着轻轻的风轻轻地飘

历经的伤都不感觉疼

我要一步一步往上爬

等待阳光静静看着它的脸

小小的天有大大的梦想

重重的壳裹着轻轻地仰望

我要一步一步往上爬

在最高点乘着叶片往前飞

小小的天流过的泪和汗

总有一天我有属于我的天

我要一步一步往上爬

在最高点乘着叶片往前飞

任风吹干流过的泪和汗

我要一步一步往上爬

等待阳光静静看着它的脸

小小的天有大大的梦想

我有属于我的天

任风吹干流过的泪和汗

总有一天我有属于我的天

"
s3088,"





我一脚踢飞一串串红红的葫芦冰糖

我一拳打飞一幕幕的回忆散在月光

一截老老的老姜一段旧旧的旧时光

我可以给你们一张签名照拿去想象

我说啊屏风就该遮冰霜屋檐就该挡月光

江湖就该开扇窗平剧就该耍花枪

扎下马步我不摇晃

闷了慌了倦了我就穿上功夫装

我不卖豆腐豆腐豆腐豆腐

我在武功学校里学的那叫功夫

功夫功夫功夫功夫

赶紧穿上旗袍免得你说我吃你豆腐

你就像豆腐豆腐豆腐豆腐

吹弹可破的肌肤在试练我功夫

功夫功夫功夫功夫

赶紧穿上旗袍免得你说我吃你豆腐

我稍微伸展拳脚你就滚到边疆

回旋踢太用力画面就变的很荒凉

落花配对配夕阳翻山越岭渡过江

我清一清嗓清一清嗓唱起秦腔

飞天飞敦煌北方北大荒

谁在水一方我撑起一把纸伞回头望

啊这什么地方这什么状况

啦啦啦啦闷了慌了倦了我就踩在你肩膀

我不卖豆腐豆腐豆腐豆腐

我在武功学校里学的那叫功夫

功夫功夫功夫功夫

赶紧穿上旗袍免得你说我吃你豆腐

你就像豆腐豆腐豆腐豆腐

吹弹可破的肌肤在试练我功夫

功夫功夫功夫功夫

赶紧穿上旗袍免得你说我吃你豆腐

"
s3089,"





机枪扫射声中我们寻找遮蔽的战壕

儿时沙雕的城堡毁坏了重新盖就好

可是你那件染血布满弹孔的军外套

却就连祷告手都举不好

在硝烟中想起冰棒汽水的味道

和那些无所事事一整个夏天的年少

我放下枪回忆去年一起毕业的学校

而眼泪 一直都忘记要掉

嘲笑的声音在风中不断被练习

这树林间充满了敌意

部队弃守阵地你坚持要我也离去

我怎么能放弃

我留着陪你

强忍着泪滴

有些事真的来不及回不去

你脸在抽搐

就快没力气

家乡事不准我再提

我留着陪你

最后的距离

是你的侧脸倒在我的怀里

你慢慢睡去

我摇不醒你

泪水在战壕里 决了堤

Yeah

在硝烟中想起冰棒汽水的味道

和那些无所事事一整个夏天的年少

我放下枪回忆去年一起毕业的学校

而眼泪 一直都忘记要掉

嘲笑的声音在风中不断被练习

这树林间充满了敌意

部队弃守阵地你坚持要我也离去

我怎么能放弃

我留着陪你

强忍着泪滴

有些事真的来不及回不去

你脸在抽搐

就快没力气

家乡事不准我再提

我留着陪你

最后的距离

是你的侧脸倒在我的怀里

你慢慢睡去

我摇不醒你

泪水在战壕里决了堤

"
s3090,"






时间的箭头

都指向你铩羽而归的地方

你会前进

但终究还是得要习惯投降

想当然尔

第六步是你最大的致命伤

我按兵不动

出于习惯

凡事沉默的酝酿

当头炮

纯粹出于我礼貌的开场

屏风马

神华内敛

才能以柔克刚

第二十六招炮五进四

只是在试探性衡量

三十三招

车二平七的出手

你恐怕就暗箭难防

这一场不会流血的仗

只有自尊会受伤

成王败寇的铁则

跟现实没啥两样

提着鸟笼的老头

站在一旁拍我肩膀

我猜他想的应该和我一样

看我

我手指放松

我目光如龙

当敌人是空

我战法无穷

我攻势如风

用单车入宫

碾过你懊丧的脸孔

管我

我手指放松

我目光如龙

当敌人是空

我左右开弓

我气势如虹

将炮马尽用

兵临城下

想逃都没用

我对着潮汐推敲

什么是以静制动

山林间迷雾

能不能当障眼法的内容

月转星移的轨迹

跟临军布阵相同

风林火山是不是用兵之重

到最后必然是我运筹帷幄

你最后放弃抵抗

我仰望着夕阳

你低头黯然离场

听我说胜败是兵家之常

你不用放在心上

是因为我只适合无双

看我

我手指放松

我目光如龙

当敌人是空

我战法无穷

我攻势如风

用单车入宫

碾过你懊丧的脸孔

管我

我手指放松

我目光如龙

当敌人是空

我左右开弓

我气势如虹

将炮马尽用

兵临城下

想逃都没用

看我

我手指放松

我目光如龙

当敌人是空

我战法无穷

我攻势如风

用单车入宫

碾过你懊丧的脸孔

管我

我手指放松

我目光如龙

当敌人是空

我左右开弓

我气势如虹

将炮马尽用

兵临城下

想逃都没用

看我

我手指放松

我目光如龙

当敌人是空

我战法无穷

我攻势如风

用单车入宫

碾过你懊丧的脸孔

管我

我手指放松

我目光如龙

当敌人是空

我左右开弓

我气势如虹

将炮马尽用

"
s3091,"





泛黄的春联还残留在墙上

依稀可见几个字岁岁平安

在我没有回去过的老家米缸

爷爷用楷书写一个满

黄金葛爬满了雕花的门窗

夕阳斜斜映在斑驳的砖墙

铺着榉木板的屋内还弥漫

姥姥当年酿的豆瓣酱

我对着黑白照片开始想象

爸和妈当年的模样

说着一口吴侬软语的姑娘

缓缓走过外滩

消失的旧时光

一九四三

在回忆的路上

时间变好慢

老街坊 小弄堂

是属于那年代白墙黑瓦的

淡淡的忧伤

消失的旧时光

一九四三

回头看的片段

有一些风霜

老唱盘 旧皮箱

装满了明信片的铁盒里

藏着一片玫瑰花瓣

黄金葛爬满了雕花的门窗

夕阳斜斜映在斑驳的砖墙

铺着榉木板的屋内还弥漫

姥姥当年酿的豆瓣酱

我对着黑白照片开始想象

爸和妈当年的模样

说着一口吴侬软语的姑娘

缓缓走过外滩

消失的旧时光

一九四三

在回忆的路上

时间变好慢

老街坊 小弄堂

是属于那年代白墙黑瓦的

淡淡的忧伤

消失的旧时光

一九四三

回头看的片段

有一些风霜

老唱盘 旧皮箱

装满了明信片的铁盒里

藏着一片玫瑰花瓣

"
s3092,"



（未经许可，不得翻唱或使用）

麻烦给我的爱人来一杯Mojito

我喜欢阅读她微醺时的眼眸

而我的咖啡 糖不用太多

这世界已经因为她甜得过头

没有跟她笑容一样浓郁的雪茄

就别浪费时间介绍收起来吧

拱廊的壁画 旧城的涂鸦

所有色彩都因为她说不出话

这爱不落幕 忘了心事的国度

你所在之处 孤单都被征服

铁铸的招牌 错落着就像

一封封城市 献给天空的情书

当街灯亮起 Havana漫步

这是世上最美丽的那双人舞

缤纷的老爷车 跟着棕榈摇曳

载着海风私奔漫无目的

古董书摊漫着时光香气

我想 上辈子 是不是就遇过你

喧嚣的海报躺在 慵懒的阁楼阳台

而你是文学家笔下的那一片海

麻烦给我的爱人来一杯Mojito

我喜欢阅读她微醺时的眼眸

而我的咖啡 糖不用太多

这世界已经因为她甜得过头

这爱不落幕 忘了心事的国度

你所在之处 孤单都被征服

铁铸的招牌 错落着就像

一封封城市 献给天空的情书

当街灯亮起 Havana漫步

这是世上最美丽的那双人舞

铁铸的招牌 错落着就像

一封封城市 献给天空的情书

当街灯亮起 Havana漫步

这是世上最美丽的那双人舞

"
s3093,"






黄色烟硝还在飘

头顶风帆在鼓噪

一瞬间的风暴

湿透双脚干不了

晒伤眼角顾不了

对着狂风咆哮

头巾缠绕着骄傲

泪藏在黑色眼罩

长发在船头舞蹈

啦啦啦啦

尽头当找到那些宝藏以后

当满足了冒险的念头

幸福是否在岸上等候

故事对它细说从头

啦啦啦啦

冷漠背后躲着温柔

我还记得谁在嘶吼

看你低着头我站在船头

啦啦啦啦

黑色的风吹熄烛火

暴风雨外那片天空

幸福在招手

冰山一角在窃笑

险恶暗潮在围剿

没目标的目标

鼻间酒意还没消

受潮烟草怪味道

写封信寄不到

扰人清梦的号角

船舵疯狂的奔跑

永远下不了的锚

啦啦啦啦

终点就在前头前头尽头

等找到那些宝藏以后宝藏以后

当满足了冒险的念头

幸福是否在岸上等候

它细说从头

尽头当找到那些宝藏以后

当满足了冒险的念头

幸福是否在岸上等候

幸福是否在岸上等候

啦啦啦啦

冷漠背后躲着温柔

我还记得谁在嘶吼

看你低着头我站在船头

啦啦啦啦

黑色的风吹熄烛火

暴风雨外那片天空幸福在招手

等候好不了的伤口

在美丽的港口

寂寞的出口发烫的胸口

等候好不了的伤口

在美丽的港口寂寞的出口

"
s3094,"





居酒屋里的小神龛

离铺满鹅卵石的玄关

差不多一米宽的信仰

我坐着喝味噌汤

在旁观看 庭园假山

京都的夜晚

有一种榻榻米的稻香叫做禅

那里 神社许愿

闪过一个画面

这里 忍者蒙着脸

在角落吹暗箭

心里 幕府又重现

从前老东京那条山手线

像一出怀旧的默片

呵 呵 嘿

伊贺流忍者的想法

嘿 只会用武士刀比划 嘿

我一个人在家

乖乖的学插花

はい はい はい わかりました

いち に さん し 樱花落满地

有一种神秘 凝结了空气

いち に さん し 黑夜里偷袭

去攻击 烟雾当武器

いち に さん し 忍者的物语

要切断过去 忠心是唯一

いち に さん し 隐身要彻底

要忘记 什么是自己

居酒屋里的小神龛

离铺满鹅卵石的玄关

差不多一米宽的信仰

我坐着喝味噌汤

在旁观看 庭园假山

京都的夜晚

有一种榻榻米的稻香叫做禅

那里 神社许愿

闪过一个画面

这里 忍者蒙着脸

在角落吹暗箭

心里 幕府又重现

从前老东京那条山手线

像一出怀旧的默片

呵 呵 嘿

伊贺流忍者的想法

嘿 只会用武士刀比划 嘿

我一个人在家

乖乖的学插花

はい はい はい わかりました

いち に さん し 樱花落满地

有一种神秘 凝结了空气

いち に さん し 黑夜里偷袭

去攻击 烟雾当武器

いち に さん し 忍者的物语

要切断过去 忠心是唯一

いち に さん し 隐身要彻底

要忘记 什么是自己

いち に さん し 樱花落满地

有一种神秘 凝结了空气

いち に さん し 黑夜里偷袭

去攻击 烟雾当武器

いち に さん し 忍者的物语

いち に さん し 要切断过去

いち に さん し 忠心是唯一

いち に さん し

"
s3095,"





橡树的绿叶啊

白色的竹篱笆

好想告诉我的她

这里像幅画

去年的圣诞卡

镜子里的胡渣

画面开始没有她

我还在装傻噢

说好为我泡花茶

学习摆刀叉

学生宿舍空荡荡的家

守着电话却等不到她

心里的雨倾盆而下

也沾不湿她的发

泪晕开明信片上的牵挂

那伤心原来没有时差

心里的雨倾盆而下

却始终淋不到她

寒风经过院子里的枝桠

也冷却了我手中的鲜花

橡树的绿叶啊

白色的竹篱笆

好想告诉我的她

这里像幅画

去年的圣诞卡

镜子里的胡渣

画面开始没有她

我还在装傻

说好为我泡花茶

学习摆刀叉

学生宿舍空荡荡的家

守着电话却等不到她

心里的雨倾盆而下

也沾不湿她的发

泪晕开明信片上的牵挂

那伤心原来没有时差

心里的雨倾盆而下

却始终淋不到她

寒风经过院子里的枝桠

也冷却了我手中的鲜花

心里的雨倾盆而下

也沾不湿她的发

泪晕开明信片上的牵挂

那伤心原来没有时差

心里的雨倾盆而下

却始终淋不到她

寒风经过院子里的枝桠

也冷却了我手中的鲜花

"
s3096,"





训导处报告 训导处报告

三年二班周杰伦

马上到训导处来

眼睛你要擦亮

记住我的模样

表情不用太紧张

我是三年二班

我专心打球的侧脸还蛮好看

黑板是吸收知识的地方

只是教室的阳光

那颜色我不太喜欢

没有操场的自然

为何比较漂亮的都是在隔壁班

还有考卷的答案

我刚好都不会算

没关系

再继续努力

没关系

为什么上课时举手很难

为什么拿线上宝物简单

为什么女生不喜欢太胖

为什么都别人手机在响

正手发长球的打法只是初级乒乓

反手短打再狠狠杀球是高级乒乓

回转技巧乒乓

前场速攻乒乓

对墙壁在练习乒乓乒乓

这第一名到底要多强

不用问 一定有人向你挑战

到底还要过多少关

不用怕 告诉他们谁是男子汉

可不可以不要这个奖

不想问 我只想要流一点汗

我当我自己的裁判

不想说 选择对手跟要打的仗

这第一名到底要多强

不用问 一定有人向你挑战

到底还要过多少关

不用怕 告诉他们谁是男子汉

可不可以不要这个奖

不想问 我只想要流一点汗

我当我自己的裁判

不想说 选择对手跟要打的仗

全体师生注意

今天我要表扬一位同学

他为校争光

我们要向他看齐

我不想就这样一直走

每天都遇上充满敌意那种眼光

等机会就是要打倒对方

这种结果我不要

这虚荣的骄傲

这目的很好笑

我其实都知道

你只是想炫耀

我永远做不到

你永远赢不了

我永远做不到

你永远赢不了

永远都赢不了

走下乡寻找哪有花香

为什么这么简单你做不到

坐车厢朝着南下方向

为什么这种速度你追不到

鸟飞翔穿过这条小巷

为什么这么简单你做不到

仔细想这种生活安详

为什么这种速度你追不到

不好笑不好笑不好笑

这第一名到底要多强

不用问 一定有人向你挑战

到底还要过多少关

不用怕 告诉他们谁是男子汉

可不可以不要这个奖

不想问 我只想要流一点汗

我当我自己的裁判

不想说 选择对手跟要打的仗

我不想就这样一直走

每天都遇上充满敌意那种眼光

等机会就是要打倒对方

这种结果我不要

这虚荣的骄傲

我不想就这样一直走

每天都遇上充满敌意那种眼光

等机会就是要打倒对方

这种结果我不要

这虚荣的骄傲

走下乡寻找哪有花香

坐车厢朝着南下方向

鸟飞翔穿过这条小巷

仔细想这种生活安详

"
s3097,"





在我地盘这

你就得听我的

把音乐收割

用听觉找快乐

开始在雕刻

我个人的特色

未来难预测

坚持当下的选择

在我地盘这

你就得听我的

节奏在招惹

我跟街舞亲热

我灌溉原则

培养一种独特

观念不及格

其他全部是垃圾

用态度扩张地盘到底什么意思

怎么一回事

广场的鸽子

占领头版的报纸

一种全新的解释

标题关于这座城市

关于一种学习考试

和年轻就该有的本事

动感地带的交通号志

到底离我有几公尺

我说老师

我是不是真的不懂事

听我念饶舌歌词

欣赏我打拳的样子

我站在教室练拳方式

你的样子线条一致

隔壁的小姑娘

公开表演需要勇气

别人玩线上游戏

我偏耍猴戏

我用形意猴拳在练习

引你注意

如果觉得有趣

不要吝啬示个好意

青春是干净的纯白

像一片绿地的窗外

我将记忆的门打开

把所有发生的事记下来

在我地盘这

你就得听我的

把音乐收割

用听觉找快乐

开始在雕刻

我个人的特色

未来难预测

坚持当下的选择

在我地盘这

你就得听我的

节奏在招惹

我跟街舞亲热

我灌溉原则

培养一种独特

观念不及格

其他全部是垃圾

那弹钢琴的孩子

正用他们的手指

弹奏未来的历史

我用手机传中文字

那传输的速度

绝对会让你们竖起大拇指

生活不该有公式

我可以随性跳芭蕾舞

照节拍手放开

静下来像一只天鹅把脚尖踮起来

讲究速食的这年代

也可以很天真的说爱

在我地盘这

你就得听我的

把音乐收割

用听觉找快乐

开始在雕刻

我个人的特色

未来难预测

坚持当下的选择

在我地盘这

你就得听我的

节奏在招惹

我跟街舞亲热

我灌溉原则

培养一种独特

观念不及格

其他全部是垃圾

在我地盘这

你就得听我的

把音乐收割

用听觉找快乐

开始在雕刻

我个人的特色

未来难预测

坚持当下的选择

在我地盘这

你就得听我的

把音乐收割

用听觉找快乐

开始在雕刻

我个人的特色

未来难预测

坚持当下的选择

在我地盘这

你就得听我的

节奏在招惹

我跟街舞亲热

我灌溉原则

培养一种独特

观念不及格

其他全部是垃圾

"
s3098,"





竹篱上停留着蜻蜓

玻璃瓶里插满小小森林

青春 嫩绿得很鲜明

百叶窗折射的光影

像有着心事的一张表情

而你 低头拆信

想知道关于我的事情

青苔入镜 檐下风铃

摇晃曾经

回忆是一行行无从剪接的风景

爱始终年轻

而我听见下雨的声音

想起你用唇语说爱情

幸福也可以很安静

我付出一直很小心

终于听见下雨的声音

于是我的世界 被吵醒

就怕情绪红了眼睛

不舍的泪在彼此的脸上透明

百叶窗折射的光影

像有着心事的一张表情

而你 低头拆信

想知道关于我的事情

爱在过境 缘份不停

谁在担心

窗台上滴落的雨滴

轻敲着伤心 凄美而动听

而我听见下雨的声音

想起你用唇语 说爱情

热恋的时刻最任性

不顾一切的给约定

终于听见下雨的声音

于是我的世界被吵醒

发现你始终 很靠近

默默的陪在我身边

态度坚定

雨的声音

"
s3099,"






你说我比大笨钟还笨要怎么比

吵架我太安静钟至少还有声音

要我离开我早就打包好行李

喝完这杯咖啡我就走答应你

过这么久怎么还没叫我还你DVD

再不打给我我就不打算追回你

我走在你喜欢的电影场景里

你却不在我想要的场景里

耍什么嘴硬 耍 耍什么嘴硬

有什么毛病 有 有什么毛病

我很大器 我没你小气

我会原谅你 你仔细听

我从未爱过你 怎么会想念你

发什么神经 有理说不清

只是脑袋还不清醒

其实还爱着你 其实还想着你 Yeah

请你别太得意

你说我比大笨钟还笨要怎么比

吵架我太安静钟至少还有声音

要我离开我早就打包好行李

喝完这杯咖啡我就走答应你

过这么久怎么还没叫我还你DVD

再不打给我我就不打算追回你

我走在你喜欢的电影场景里

你却不在我想要的场景里

耍什么嘴硬 耍 耍什么嘴硬

有什么毛病 有 有什么毛病

我很大器 我没你小气

我会原谅你 你仔细听

我从未爱过你 怎么会想念你

发什么神经 有理说不清

只是脑袋还不清醒

其实还爱着你 其实还想着你 Yeah

请你别太得意

Ooh wah Ooh wah Baby

我从未爱过你 怎么会想念你 Yeah

只是脑袋还不清醒

其实还爱着你 其实还想着你 Yeah

请你别太得意

"
s3100,"




走在熙来攘往的街头

你不再牵着我的手

小心翼翼的将你小指勾

泪也小心翼翼的流

有些事情你在瞒着我

你终于还是开了口

淡淡一句 还是朋友

泪也如刀割

知道分手后你不难过

你比从前快乐

那祝福的话

叫我如何能够说的出口

那过往欢乐是否褪色

想问你怎么舍得

不要在耳边再说你会想我

有些事情你在瞒着我

你终于还是开了口

小心翼翼的将你的小指勾

我的手你不再牵着

你不难过

你比从前快乐

那祝福的话

叫我如何能够说的出口

过往的欢乐是否褪色

想问你怎么舍得

不要在耳边再说你会想我

"
